Tick;Step;Energy;Rule;Sheep_gain_from_food;Sheep_reproduce;0_Position;1_Position;ID
76;76;25;R1 - Eat grass;4;4;37,0;37,0;020f10f6-7ee5-4353-a29a-535b261641ab
76;76;28;R1 - Eat grass;4;4;40,0;77,0;323a604d-2562-4e2b-9c84-8512af1e046d
76;76;40;R1 - Eat grass;4;4;82,0;25,0;16d8f494-b1b3-4be4-9322-529ae423314e
76;76;40;R1 - Eat grass;4;4;20,0;90,0;4c6a4a6d-3e93-4a09-bfeb-04fcab69ae04
76;76;25;R2 - No food found;4;4;94,0;100,0;7730eb65-f211-4f16-a3f6-27cbb357eaa5
76;76;82;R1 - Eat grass;4;4;51,0;24,0;257549f6-ef53-42d4-925b-190c9e2055a6
76;76;61;R1 - Eat grass;4;4;76,0;35,0;47b328c1-341a-4f50-916b-ed1304c102b7
76;76;33;R1 - Eat grass;4;4;31,0;42,0;4bdc96a1-dc8b-4a21-bde6-984881582fd9
76;76;59;R1 - Eat grass;4;4;64,0;80,0;d057c236-ce9d-4547-9433-144c62266d39
76;76;60;R2 - No food found;4;4;96,0;100,0;51e7366f-19a9-464a-b129-d7673f5d2dfb
76;76;30;R1 - Eat grass;4;4;17,0;13,0;3be025c6-7085-4021-aa04-59f2aefceba1
76;76;127;R1 - Eat grass;4;4;38,0;41,0;644a354b-c839-47e5-9190-999466742691
76;76;58;R1 - Eat grass;4;4;86,0;89,0;6942fe98-a964-4272-aa92-25889e81a2a9
76;76;67;R2 - No food found;4;4;100,0;15,0;67dcbe7b-89b8-44e9-8fa0-f1b512d285ac
76;76;35;R2 - No food found;4;4;100,0;50,0;50c2ebc0-7535-4622-a82d-29ca90420ec2
76;76;53;R1 - Eat grass;4;4;12,0;48,0;c330ba0b-3962-410a-88d6-88485a7bb49b
76;76;65;R2 - No food found;4;4;100,0;31,0;f5c83624-fa10-4a1b-b918-235654e8ad74
76;76;114;R1 - Eat grass;4;4;47,0;78,0;16869f0b-07d8-4a8e-a05c-8812d83525e3
76;76;25;R2 - No food found;4;4;100,0;30,0;5cc3418e-1121-4de8-8751-0188bf83e7af
76;76;86;R1 - Eat grass;4;4;71,0;74,0;1442e605-f4ba-4b56-a119-5a3498c63063
76;76;61;R1 - Eat grass;4;4;50,0;46,0;c614830a-7502-4d0e-baa8-7955d241d310
76;76;7;R2 - No food found;4;4;100,0;87,0;e8900be0-8cc2-42ba-8e7b-f4033b68f49d
76;76;44;R1 - Eat grass;4;4;61,0;99,0;6b631a0a-006f-4250-8cf3-727787322e0e
76;76;65;R1 - Eat grass;4;4;58,0;61,0;316f506d-0c5b-4085-b0ee-6015f832c245
76;76;32;R1 - Eat grass;4;4;61,0;68,0;08199ca7-623b-48b1-868e-fe8963269bdf
76;76;107;R1 - Eat grass;4;4;57,0;24,0;6cc3f4de-16c9-4cab-be3c-2d2880eeb4a0
76;76;130;R1 - Eat grass;4;4;42,0;75,0;954e1d1d-4076-47d5-a3de-ddf1e46ccbfa
76;76;26;R1 - Eat grass;4;4;66,0;30,0;e0430dfb-3608-4eb1-8774-bf46f70be752
76;76;26;R1 - Eat grass;4;4;7,0;58,0;4108a20b-b441-4c39-88c5-437d1d0f88f4
76;76;139;R1 - Eat grass;4;4;64,0;18,0;db5930bc-caac-4b4b-af37-16b4c1ac8a66
76;76;44;R2 - No food found;4;4;77,0;100,0;3279d36f-77da-4dd5-be3f-ab7330e9f9f6
76;76;92;R1 - Eat grass;4;4;31,0;58,0;1da22eee-9573-4189-a4be-8436a2bdf2cc
76;76;91;R1 - Eat grass;4;4;96,0;39,0;6083c2bc-3842-4f94-a947-b6660322167d
76;76;5;R1 - Eat grass;4;4;81,0;22,0;cbee96fb-a235-44d8-9786-63e2cca87258
76;76;71;R1 - Eat grass;4;4;78,0;75,0;5e18275b-a78a-42c1-92a2-136012c0f3eb
76;76;7;R1 - Eat grass;4;4;24,0;76,0;6e89ced9-93bc-41e5-8c9f-bb38c2fc7c80
76;76;15;R1 - Eat grass;4;4;25,0;2,0;edc1f5ab-539f-4a20-9809-7461af1a476e
76;76;65;R1 - Eat grass;4;4;28,0;11,0;95e3a6a7-ea04-4724-a650-318593e8297e
76;76;87;R1 - Eat grass;4;4;22,0;60,0;59836887-7418-483a-a8bf-b80a1fcdb5fc
76;76;74;R1 - Eat grass;4;4;70,0;34,0;6e70bb71-9239-41a7-a1d5-e85dedec05fb
76;76;118;R1 - Eat grass;4;4;33,0;74,0;f0bbe619-335d-429f-872c-3f9f42144027
76;76;83;R1 - Eat grass;4;4;45,0;42,0;6e932de4-f1d5-439d-a283-7325ed510958
76;76;7;R2 - No food found;4;4;100,0;100,0;09d00726-85b0-487a-b887-b4c502dffe76
76;76;60;R1 - Eat grass;4;4;79,0;45,0;eda2c85d-8420-48c7-96c7-3afebc0d9c0a
76;76;8;R2 - No food found;4;4;100,0;58,0;0c4fbb83-7b4c-4bd0-87c5-1eb735a55618
76;76;11;R2 - No food found;4;4;100,0;15,0;88360530-4789-4bdf-9b00-be9fb8be4072
76;76;104;R1 - Eat grass;4;4;48,0;13,0;0f469e51-e957-450e-8ce0-d168db502cc1
76;76;80;R1 - Eat grass;4;4;26,0;36,0;ef16cbc1-55b2-4174-9ebe-29b1acfaefba
76;76;63;R1 - Eat grass;4;4;78,0;45,0;7742705a-90e7-436a-8b7f-e6e21bc56204
76;76;83;R1 - Eat grass;4;4;46,0;25,0;0e240ff4-6bb1-41a5-a7d4-ca124dba4f96
76;76;33;R1 - Eat grass;4;4;71,0;99,0;33c7efa3-06f3-4c40-87ca-15d398e3c66b
76;76;37;R1 - Eat grass;4;4;82,0;3,0;6c8fffc1-eb00-40c0-a0cc-3be16a07adab
76;76;34;R1 - Eat grass;4;4;96,0;91,0;62923596-81eb-4f3e-b71f-9a43dea91d81
76;76;30;R1 - Eat grass;4;4;36,0;23,0;32ba4c7d-0980-4fdc-9cbd-2a98223159df
76;76;39;R1 - Eat grass;4;4;92,0;2,0;f3481888-d5ce-4381-b3dd-06c208458760
76;76;92;R1 - Eat grass;4;4;3,0;93,0;7b8036f9-a8aa-4031-9655-e38ff740379b
76;76;48;R1 - Eat grass;4;4;57,0;40,0;d0bea048-0f41-41b0-abeb-9b3425195549
76;76;22;R1 - Eat grass;4;4;46,0;57,0;de9e07f8-300b-4fea-a6f7-ce74e87a2f21
76;76;82;R2 - No food found;4;4;100,0;12,0;414c0134-a3a5-4c2d-beaf-5a11fb2ee06b
76;76;48;R2 - No food found;4;4;100,0;95,0;11e0342a-f40b-4b3f-a363-9d32141bb3e5
76;76;85;R1 - Eat grass;4;4;46,0;53,0;6215da2d-c406-4956-bb5c-e58c0fc9bec7
76;76;34;R2 - No food found;4;4;100,0;71,0;4b10bc5d-69ba-4492-a776-b5daccb03eab
76;76;73;R1 - Eat grass;4;4;81,0;41,0;10ae12a0-be49-4f42-98dd-6a99de3fb14d
76;76;99;R1 - Eat grass;4;4;89,0;65,0;48b36944-addb-4a62-8477-c8b1cc27d680
76;76;38;R1 - Eat grass;4;4;60,0;69,0;2d87819d-3704-4f0b-b55f-a39744000c6c
76;76;28;R1 - Eat grass;4;4;64,0;85,0;cc0e8c8a-3bb8-4f2b-889a-65a1e1a5f969
76;76;99;R1 - Eat grass;4;4;71,0;40,0;e80e5f5f-73bd-4088-b911-0a1a1eb17a2a
76;76;113;R1 - Eat grass;4;4;50,0;32,0;b7057de1-d9fe-42e7-b247-b3076658cc85
76;76;70;R1 - Eat grass;4;4;85,0;10,0;3d2c1456-2b89-4888-9b31-8cc5a75d8a54
76;76;43;R2 - No food found;4;4;100,0;85,0;d5277e37-26f0-4fa5-ac21-17acba0084e9
76;76;25;R1 - Eat grass;4;4;35,0;68,0;fc8a19cd-5f34-48a0-b113-02fa07e74be8
76;76;67;R1 - Eat grass;4;4;42,0;53,0;a7d74109-0058-4b7e-93d1-999afcf16ea9
76;76;6;R2 - No food found;4;4;100,0;61,0;ab107974-b5df-4de3-92b2-e829e783619e
76;76;79;R1 - Eat grass;4;4;25,0;49,0;2895a18b-6ba7-41d1-8c09-11a6c768f5b8
76;76;114;R1 - Eat grass;4;4;14,0;12,0;901bfe14-cab6-4bd7-8ead-36f2abed6451
76;76;25;R1 - Eat grass;4;4;66,0;45,0;af194d00-e319-4a2b-818e-1c1d01be543a
76;76;38;R1 - Eat grass;4;4;94,0;2,0;2ba4a55a-7ffd-4303-8a05-b024ce853003
76;76;69;R1 - Eat grass;4;4;55,0;82,0;02b88586-6bd3-48dc-a685-26255914fb2c
76;76;65;R1 - Eat grass;4;4;40,0;12,0;778a28a7-0ec6-48fb-9768-28b2c2475b61
76;76;27;R1 - Eat grass;4;4;72,0;34,0;eb2da9f5-d7db-4615-bbd0-6fd7bafd4c56
76;76;8;R2 - No food found;4;4;100,0;100,0;d11bcb37-fa36-42b6-91af-b9222ed6c000
76;76;50;R1 - Eat grass;4;4;81,0;46,0;67fd548e-d205-475c-a581-89aeaf8eda82
76;76;131;R1 - Eat grass;4;4;76,0;95,0;81c57b86-cfdd-4db6-aa80-9288587f1e1d
76;76;59;R1 - Eat grass;4;4;23,0;51,0;9d3daf69-67dd-459a-80d9-95ff6b55e72f
76;76;107;R1 - Eat grass;4;4;38,0;81,0;6020c978-024d-42d8-9267-ccbc5c091365
76;76;54;R1 - Eat grass;4;4;84,0;37,0;a60a5347-7600-4d77-a967-43ed5746f894
76;76;63;R1 - Eat grass;4;4;17,0;68,0;3161bc06-7603-4715-89bc-0e9f0bddaee5
76;76;145;R1 - Eat grass;4;4;10,0;69,0;bb6e556f-ac1e-4d1c-b334-8be41e78f006
76;76;71;R1 - Eat grass;4;4;88,0;25,0;209d195f-c601-4a49-9c6c-e38ace8b7489
76;76;171;R1 - Eat grass;4;4;75,0;25,0;1a31dd4f-4e42-454c-9a4e-3ddca276318a
76;76;12;R1 - Eat grass;4;4;86,0;30,0;e263aecc-51b9-406f-8879-d102300af90e
76;76;59;R1 - Eat grass;4;4;22,0;39,0;403f641a-50a2-4bb0-b37c-d99bfc19dead
76;76;101;R1 - Eat grass;4;4;86,0;18,0;a2ea4bb8-1154-4a4e-a68d-ef4e9b397520
76;76;34;R1 - Eat grass;4;4;38,0;52,0;c622291e-7290-4a44-858a-1aa8084cdf0e
76;76;69;R1 - Eat grass;4;4;64,0;78,0;3ed8835b-0704-4295-a0d7-4eabff23a4ed
76;76;90;R1 - Eat grass;4;4;72,0;19,0;8ba75f60-acd3-4c0b-a43c-b79beb5b8c29
76;76;60;R1 - Eat grass;4;4;86,0;23,0;f60d9fc5-f261-412b-a511-dafa56caaefc
76;76;28;R1 - Eat grass;4;4;62,0;95,0;d6bf37c8-d967-42d1-a1fa-2410f34d779f
76;76;78;R1 - Eat grass;4;4;37,0;69,0;2286789f-45d5-4b58-b8dc-8c9c8842c340
76;76;7;R2 - No food found;4;4;66,0;100,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
76;76;120;R1 - Eat grass;4;4;39,0;27,0;399b91ba-37a7-428e-b68c-4beba432b87e
76;76;84;R1 - Eat grass;4;4;50,0;40,0;7cbcbdeb-8bfd-497b-87d5-ff3aeedcb0b3
76;76;113;R1 - Eat grass;4;4;55,0;17,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
76;76;40;R1 - Eat grass;4;4;17,0;56,0;2bf98ea7-f087-4934-9c64-21f968fce5e4
76;76;26;R1 - Eat grass;4;4;5,0;32,0;fb746b1d-eac5-4479-b154-2c8bffad2a5b
76;76;186;R1 - Eat grass;4;4;51,0;60,0;4e6d4841-e0d7-4344-813b-9c2522d87823
76;76;160;R1 - Eat grass;4;4;65,0;22,0;b43f9f7a-4f3c-44d4-ae44-3ff5a8b81d90
76;76;93;R1 - Eat grass;4;4;62,0;10,0;37d2ea15-7c5c-4943-af0f-fa1f5d584a97
76;76;129;R1 - Eat grass;4;4;69,0;52,0;b33d655f-5420-463f-b9f1-0f3f60d2e8da
76;76;112;R1 - Eat grass;4;4;76,0;66,0;e9cee51c-bb1a-4265-b258-7490e0f5d6af
76;76;43;R1 - Eat grass;4;4;79,0;64,0;aebe465b-578b-40f6-bde8-4d06c600738b
76;76;101;R1 - Eat grass;4;4;36,0;10,0;48e471e7-dab1-4709-bf10-3a6414ec7dd8
76;76;25;R2 - No food found;4;4;100,0;81,0;33d29399-44ec-442e-9159-12622320875d
76;76;24;R1 - Eat grass;4;4;81,0;80,0;f862570c-ff77-40b1-96ef-665712dcf69b
76;76;35;R1 - Eat grass;4;4;60,0;92,0;8c35be06-e837-4a67-baf9-f987b9497e3b
76;76;114;R1 - Eat grass;4;4;29,0;41,0;93e57548-d0e2-4926-83bb-b9412f4edf7c
76;76;57;R1 - Eat grass;4;4;86,0;44,0;bff0a8ca-270b-4fbb-9ce9-0fb4ba132a7c
76;76;68;R2 - No food found;4;4;100,0;94,0;ab3371a1-07d7-4b12-89be-7f040c7d1716
76;76;151;R1 - Eat grass;4;4;40,0;33,0;25565a99-0d6c-42a0-bcd9-95975d1a79e5
76;76;37;R1 - Eat grass;4;4;27,0;58,0;a1e42448-e225-42e9-8bad-0bc6390de585
76;76;25;R2 - No food found;4;4;100,0;70,0;a90b8dac-100a-4abe-a888-ccbd8f141eb2
76;76;32;R1 - Eat grass;4;4;96,0;0,0;d81f9a61-6c4f-4a56-b5ee-7049b98369e8
76;76;74;R1 - Eat grass;4;4;81,0;67,0;0d070861-ce0e-46bd-a2af-b5bca0ca8c63
76;76;131;R1 - Eat grass;4;4;92,0;12,0;c4dc713b-ae20-4d3c-aaa5-901cd8447bc7
76;76;123;R1 - Eat grass;4;4;65,0;58,0;269126cc-7ea4-470b-aee9-bb00cce19e2c
76;76;9;R2 - No food found;4;4;100,0;80,0;d562af7c-ee4e-4607-9a38-1bfd3a075c0d
76;76;26;R1 - Eat grass;4;4;15,0;6,0;40199ac2-a270-4053-8273-9f4134a84323
76;76;18;R1 - Eat grass;4;4;41,0;84,0;436144fd-2d09-4d16-ba23-f0590ad85cda
76;76;38;R1 - Eat grass;4;4;97,0;83,0;fcb15a01-443a-41e3-83fe-f29a2f9bfa42
76;76;19;R1 - Eat grass;4;4;58,0;52,0;25f69ba9-5bd3-4856-be44-297888019ad3
77;77;68;R1 - Eat grass;4;4;43,0;81,0;89b059f9-6d9d-45c0-ae57-8f8ab84abc35
77;77;0;R2 - No food found;4;4;96,0;100,0;844e9591-81a3-40eb-8b0f-96b5ce818a32
77;77;11;R2 - No food found;4;4;100,0;55,0;3d543564-ddd6-4496-8740-eee17fa399c6
77;77;108;R1 - Eat grass;4;4;81,0;12,0;9d22a146-8433-47c3-ba7b-e0fa6ed6425a
77;77;117;R1 - Eat grass;4;4;44,0;67,0;9059a12d-2d19-47f2-a6b6-59d9c4dbafff
77;77;41;R1 - Eat grass;4;4;70,0;53,0;d7f1789d-e44d-4c61-885c-de42d59ebb83
77;77;58;R1 - Eat grass;4;4;86,0;51,0;2207b511-35fb-46fa-a430-f495d95c0e78
77;77;64;R1 - Eat grass;4;4;21,0;21,0;52742b6d-6e26-403a-b75e-9b7b5d7b5236
77;77;60;R1 - Eat grass;4;4;32,0;37,0;b7411d3d-dcc4-4242-972a-dc3451f343c1
77;77;56;R1 - Eat grass;4;4;36,0;54,0;4d7625ad-7bcc-4602-81e1-0148778686b0
77;77;68;R1 - Eat grass;4;4;90,0;85,0;5a5f3975-8c3f-454d-817f-528736c55d8b
77;77;35;R1 - Eat grass;4;4;92,0;55,0;b90e127c-d838-42b0-8410-9c277a6e80c1
77;77;177;R1 - Eat grass;4;4;49,0;94,0;fbc2c13b-55f9-40ca-83f3-77574a936bc2
77;77;51;R1 - Eat grass;4;4;53,0;0,0;bdccd368-dc55-437d-8032-ec8a4d35a8c8
77;77;72;R1 - Eat grass;4;4;8,0;7,0;1c8085b6-4646-4ed2-9a18-1cab5c75021b
77;77;45;R1 - Eat grass;4;4;29,0;64,0;1948e469-02c5-4e88-86bd-147d48d77027
77;77;32;R1 - Eat grass;4;4;99,0;15,0;00440130-dd85-4309-b3b1-4f40d2a931bf
77;77;31;R1 - Eat grass;4;4;32,0;69,0;4030be0d-7aec-4ea3-87cc-80f4ce38703c
77;77;56;R1 - Eat grass;4;4;80,0;87,0;5551221f-6ec9-4c97-b5b4-336f75615904
77;77;62;R1 - Eat grass;4;4;28,0;32,0;26d7cd9c-ef12-485e-bfd3-f45209cd1cc7
77;77;57;R2 - No food found;4;4;100,0;1,0;93a3b955-3b82-4406-9140-5b2eaa5fcf5d
77;77;49;R1 - Eat grass;4;4;65,0;57,0;e560e506-65a8-4203-9e42-fb8dc73243c0
77;77;72;R1 - Eat grass;4;4;18,0;78,0;b23253ec-4c78-4946-b465-20f2ffeaeed5
77;77;15;R1 - Eat grass;4;4;23,0;44,0;c46a2309-61dd-4e4d-a18c-8810940df883
77;77;37;R1 - Eat grass;4;4;78,0;20,0;e14f0368-a088-44cf-9f5a-4dbf7e991a46
77;77;25;R2 - No food found;4;4;100,0;67,0;970f488f-fc0a-4c37-8b8f-919596f2274f
77;77;65;R1 - Eat grass;4;4;79,0;1,0;75369747-1047-4207-bea2-74192e4f91d0
77;77;134;R1 - Eat grass;4;4;84,0;51,0;3caa8b64-2704-41a4-bfc4-723538c74723
77;77;55;R1 - Eat grass;4;4;42,0;95,0;0f41ecc2-4089-4d0b-a587-79502363ff57
77;77;34;R1 - Eat grass;4;4;74,0;6,0;a269f3a7-0ed8-418a-9274-9957cd178e76
77;77;109;R1 - Eat grass;4;4;41,0;15,0;cf512c4c-7c5b-4a1e-9889-d02ce9cf0571
77;77;61;R1 - Eat grass;4;4;22,0;22,0;fc4427df-ce14-4043-b468-da7ced65809c
77;77;158;R1 - Eat grass;4;4;26,0;79,0;9aa73f7e-9743-46fa-9c9c-3b33e1992eaf
77;77;98;R1 - Eat grass;4;4;28,0;89,0;dd87ca83-c806-44f8-882e-6168112331cd
77;77;27;R1 - Eat grass;4;4;76,0;0,0;6b5ad807-e915-41cc-ae81-382411522039
77;77;28;R1 - Eat grass;4;4;66,0;3,0;94fe05e5-e68c-4646-b900-5a58142b8ff2
77;77;25;R1 - Eat grass;4;4;27,0;94,0;61b0e94b-c602-4f09-8609-1c0f325b32e1
77;77;28;R1 - Eat grass;4;4;36,0;54,0;76b6ae4d-a693-42eb-808e-812e399dde87
77;77;53;R1 - Eat grass;4;4;45,0;77,0;738f7815-1285-4202-9b8c-4ec1f7bd8e6a
77;77;54;R2 - No food found;4;4;100,0;50,0;a6ab60cd-5c53-4bba-822e-00377e7fccf5
77;77;120;R1 - Eat grass;4;4;15,0;65,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
77;77;128;R1 - Eat grass;4;4;32,0;82,0;d6f52896-c5f8-40e2-8755-4c9b57f70fe3
77;77;65;R2 - No food found;4;4;71,0;100,0;a329f771-a8cc-44f2-98c9-312bd2b121d1
77;77;44;R1 - Eat grass;4;4;22,0;61,0;56b7fb47-333d-4a84-baf1-f21ba834369a
77;77;70;R1 - Eat grass;4;4;43,0;14,0;fad66fc5-2e7b-408f-892e-8fad56a08ca5
77;77;78;R1 - Eat grass;4;4;15,0;10,0;5877307a-f1d0-4e24-8395-136d3812e3f1
77;77;62;R1 - Eat grass;4;4;69,0;13,0;58059275-c101-4f95-b131-327d8bb1d45a
77;77;104;R1 - Eat grass;4;4;65,0;83,0;4bed0f9b-4367-4a1a-a1c3-a9267f3ebd5d
77;77;48;R1 - Eat grass;4;4;60,0;24,0;15592dbf-e4d1-415b-9c69-783b5abb349f
77;77;24;R1 - Eat grass;4;4;63,0;99,0;1086aa5b-7983-45e8-b60a-5fdd6271fff8
77;77;51;R2 - No food found;4;4;100,0;51,0;0de513b3-15f1-401f-a970-748b5a299b31
77;77;118;R1 - Eat grass;4;4;4,0;94,0;25172bae-df47-40eb-a87c-f33d77269a17
77;77;42;R1 - Eat grass;4;4;19,0;53,0;63952da8-357d-48a6-aba1-83ddfd843741
77;77;80;R1 - Eat grass;4;4;72,0;3,0;6a51592a-ce16-4d56-8a47-06ffa4d2be56
77;77;35;R2 - No food found;4;4;100,0;17,0;dd313638-59cf-4322-9546-eeaad490904e
77;77;31;R1 - Eat grass;4;4;50,0;78,0;1b4fb4bd-d727-48e4-bde2-430f412025cd
77;77;85;R1 - Eat grass;4;4;55,0;56,0;97f79a30-7ae9-48a5-9d9d-db1250a7898b
77;77;77;R1 - Eat grass;4;4;56,0;74,0;da9ecc16-ead9-4abd-82a8-66878c6db6d0
77;77;91;R1 - Eat grass;4;4;28,0;67,0;bdfd8113-48b3-455d-9b16-bbd55924d227
77;77;27;R1 - Eat grass;4;4;35,0;38,0;ef15751a-2933-42ad-90b5-77a5471ab625
77;77;192;R2 - No food found;4;4;100,0;29,0;fe79838e-f53c-48e5-9989-37bb8780670d
77;77;73;R1 - Eat grass;4;4;79,0;96,0;060c17df-502e-49b8-8d75-2731168e240a
77;77;82;R1 - Eat grass;4;4;61,0;89,0;4ecfc6cb-0a8c-43f0-a83a-9b3877d4142d
77;77;20;R2 - No food found;4;4;100,0;73,0;7974ae68-0caf-4659-afc9-b79553e54495
77;77;99;R2 - No food found;4;4;100,0;79,0;e2427b7d-819d-4685-9211-126f3113187b
77;77;44;R1 - Eat grass;4;4;58,0;97,0;c8c5b3aa-e704-4965-9437-702113abe2ec
77;77;94;R1 - Eat grass;4;4;98,0;6,0;a80ea4b7-04f6-4bd7-8eb7-e4846602830b
77;77;62;R1 - Eat grass;4;4;38,0;25,0;407fb988-a546-419e-a2aa-4a2615d5fbe0
77;77;57;R1 - Eat grass;4;4;21,0;34,0;924cc182-7e2c-4224-92c2-e5e99790da77
77;77;40;R2 - No food found;4;4;100,0;2,0;9bd782f7-7a3e-40ed-abe5-be7264bb8d85
77;77;62;R1 - Eat grass;4;4;1,0;96,0;b60394b2-4016-47a8-b155-8749447f765c
77;77;10;R1 - Eat grass;4;4;61,0;35,0;02291e1d-c15f-44d0-bd9e-2921a10ac036
77;77;108;R1 - Eat grass;4;4;92,0;77,0;c3c59652-5c4b-4f82-a525-6d51eaba9e12
77;77;48;R1 - Eat grass;4;4;85,0;48,0;3433f752-a255-4061-bb3a-3f3fcf68fc37
77;77;44;R1 - Eat grass;4;4;73,0;45,0;1d3858d5-bd7e-4337-a404-9dfd994d5149
77;77;65;R2 - No food found;4;4;100,0;18,0;240bff35-6d0a-421a-8f62-72c3884960db
77;77;24;R1 - Eat grass;4;4;80,0;99,0;15c0f5e3-9285-43a9-9735-31543288fb43
77;77;46;R1 - Eat grass;4;4;85,0;23,0;51e3fbfb-b171-4be0-8191-0322a1932ecd
77;77;95;R1 - Eat grass;4;4;69,0;66,0;a3052320-d706-48ca-b780-0c9638088876
77;77;35;R1 - Eat grass;4;4;38,0;26,0;59fdcc81-a5b1-4f3e-89ca-6f2728e4d384
77;77;35;R1 - Eat grass;4;4;28,0;29,0;28e8393b-7651-4b45-8b1c-c96702b35e61
77;77;79;R1 - Eat grass;4;4;19,0;28,0;8583c840-efe3-4ce9-bfe5-586a3a770c23
77;77;22;R1 - Eat grass;4;4;31,0;38,0;d02e3850-a3e7-4d33-b770-b44313fa8613
77;77;76;R1 - Eat grass;4;4;31,0;53,0;7ed84eb1-1de4-4051-b62d-1a846ccdbe34
77;77;125;R1 - Eat grass;4;4;97,0;53,0;835535a3-efbd-40dd-93d6-3a9d0778a509
77;77;41;R1 - Eat grass;4;4;9,0;41,0;cb33d282-ac33-453e-ab4a-54169dc87e2a
77;77;13;R2 - No food found;4;4;100,0;38,0;884c9a67-4991-4e55-9a86-512b04004bb6
77;77;75;R1 - Eat grass;4;4;62,0;49,0;a9161015-809a-43fe-a070-5aab97cc65f4
77;77;60;R1 - Eat grass;4;4;87,0;98,0;0e5cb4eb-8156-48e2-8ca7-ae202ededfc1
77;77;27;R1 - Eat grass;4;4;34,0;78,0;b74da859-1617-40dd-a0e1-c0b188b52af8
77;77;103;R2 - No food found;4;4;88,0;100,0;20cbfebb-5cb7-4a02-b4cb-421940720ef7
77;77;75;R1 - Eat grass;4;4;74,0;90,0;914e30f9-a1d2-4d12-9e42-9ec8f8b93701
77;77;88;R1 - Eat grass;4;4;65,0;11,0;0cc8c306-fafc-45a5-913e-6237bd64c980
77;77;64;R1 - Eat grass;4;4;77,0;97,0;f15a423d-90ed-48b5-a0d5-f1991db3d505
77;77;14;R1 - Eat grass;4;4;31,0;42,0;fef86b8a-d1e1-4c8b-8a5d-1a2ffc20e853
77;77;69;R1 - Eat grass;4;4;23,0;72,0;e34d4c5c-d131-44be-88a1-92d8f915033b
77;77;125;R1 - Eat grass;4;4;32,0;69,0;345c4d90-69ed-4d2d-99a6-1646da4ef83c
77;77;103;R1 - Eat grass;4;4;18,0;56,0;fec5bf59-52bd-4aca-ac3a-449db6bc8111
77;77;31;R2 - No food found;4;4;100,0;45,0;643cb5d3-7e85-45ac-958f-02b771ddf529
77;77;139;R1 - Eat grass;4;4;49,0;55,0;35a79fc3-fcf3-4c76-8d9a-386d70da0840
77;77;73;R1 - Eat grass;4;4;51,0;21,0;666cc531-a749-4f44-8e52-2d9c74c61b02
77;77;79;R1 - Eat grass;4;4;20,0;78,0;51ce38a0-d3c7-4eb2-9d4a-dbd6b57a5bdc
77;77;142;R1 - Eat grass;4;4;23,0;76,0;93d82e10-4886-4511-bae4-84e6d6c1b289
77;77;95;R1 - Eat grass;4;4;54,0;67,0;78f642dc-1b7c-4b97-a400-9b70e8a191eb
77;77;43;R1 - Eat grass;4;4;94,0;20,0;7ce07914-0210-4d1e-96bb-6b5b35d6b2a5
77;77;170;R1 - Eat grass;4;4;85,0;77,0;8ba747c7-4929-4fce-9de6-f408f5468942
77;77;90;R1 - Eat grass;4;4;33,0;81,0;adbf296c-2407-4a6b-a800-24ba7029ee33
77;77;30;R1 - Eat grass;4;4;92,0;5,0;feaab07c-945a-4317-8263-25e47d4a9ee0
77;77;28;R1 - Eat grass;4;4;88,0;68,0;5fb0c846-5bed-4844-8d15-f414d71aff51
77;77;61;R1 - Eat grass;4;4;43,0;7,0;04764c48-5eb5-44c8-bbae-e0066c9be641
77;77;19;R1 - Eat grass;4;4;66,0;20,0;5c4266c0-9339-4900-89f0-2ff7596b8fc9
77;77;121;R1 - Eat grass;4;4;98,0;10,0;f0b59c2a-00f5-4f63-88ab-99ca475f5fbe
77;77;50;R1 - Eat grass;4;4;56,0;45,0;df7a972c-5296-4876-9eec-50e1380d1628
77;77;56;R1 - Eat grass;4;4;34,0;67,0;b2b92281-96d1-4556-9c9b-21687cef2bca
77;77;117;R1 - Eat grass;4;4;95,0;8,0;f21bb1f8-0e38-4d4e-9273-b7ae2a88cb64
77;77;29;R1 - Eat grass;4;4;32,0;52,0;e27194dc-243f-4e9d-9cc7-d8bc27996ce0
77;77;7;R2 - No food found;4;4;100,0;85,0;49298475-2618-456e-8b4b-cd3d0ede71bc
77;77;41;R1 - Eat grass;4;4;14,0;61,0;cecfba92-29df-44a0-a70f-1c867c5bef93
77;77;92;R1 - Eat grass;4;4;62,0;8,0;3d735fd8-7410-4121-82c2-cfaf0bea4cca
77;77;153;R2 - No food found;4;4;91,0;100,0;1a4384e1-4b37-4001-888b-9b01d5fed6d6
77;77;53;R1 - Eat grass;4;4;44,0;84,0;2a3c3b5b-8047-4ca2-b3b5-1de5496a99bb
77;77;79;R1 - Eat grass;4;4;37,0;34,0;74eeffc1-40de-421b-887b-5201599abda4
77;77;37;R1 - Eat grass;4;4;81,0;95,0;621c7e78-f71a-4b55-832f-c59b0600aac2
77;77;45;R1 - Eat grass;4;4;19,0;33,0;ad580ded-096e-4694-a7dd-d80db28ce9e3
77;77;109;R1 - Eat grass;4;4;74,0;74,0;9478584e-6d9f-46ff-8f41-ded910e4e796
